order_item_id,order_id,product_id,quantity,unit_price,discount_amount
53704,33586,268,1,742.52,0.0
53705,33587,69,1,128.06,0.0
53706,33587,252,1,173.27,0.0
53707,33588,219,1,308.99,0.0
53708,33589,39,1,1087.16,54.36
53709,33589,474,1,469.97,0.0
53710,33590,127,1,746.64,0.0
53711,33591,169,3,140.9,0.0
53712,33592,275,1,26.33,0.0
53713,33592,313,1,934.45,0.0
53714,33593,164,1,132.9,0.0
53715,33593,455,2,514.09,0.0
53716,33594,157,1,927.61,0.0
53717,33595,189,1,223.09,0.0
53718,33596,460,1,862.26,0.0
53719,33597,460,1,862.26,86.23
53720,33597,201,1,408.18,0.0
53721,33598,144,1,334.45,0.0
53722,33598,280,1,204.28,0.0
53723,33599,355,1,1351.55,0.0
53724,33600,81,1,984.79,0.0
53725,33600,404,1,548.27,27.41
53726,33601,450,1,52.87,0.0
53727,33602,154,1,1339.26,0.0
53728,33603,515,1,1387.16,0.0
53729,33603,41,1,331.59,0.0
53730,33603,480,1,31.63,0.0
53731,33604,272,2,142.79,0.0
53732,33605,51,1,270.15,0.0
53733,33605,40,2,195.49,0.0
53734,33606,198,1,1033.48,0.0
53735,33607,128,1,293.46,0.0
53736,33608,387,1,212.08,0.0
53737,33609,376,1,434.06,0.0
53738,33610,312,1,396.57,39.66
53739,33610,269,2,1830.17,0.0
53740,33611,194,1,1490.47,0.0
53741,33611,233,1,237.18,0.0
53742,33612,197,1,223.9,11.2
53743,33613,388,1,141.62,0.0
53744,33614,74,1,283.14,0.0
53745,33615,272,1,142.79,0.0
53746,33616,240,1,1090.26,0.0
53747,33617,98,2,224.34,0.0
53748,33618,196,1,130.3,0.0
53749,33618,407,1,1736.94,0.0
53750,33619,237,1,189.31,0.0
53751,33620,378,1,52.26,0.0
53752,33621,214,1,129.53,0.0
53753,33621,172,1,614.12,0.0
53754,33621,180,1,206.01,0.0
53755,33622,10,1,274.98,0.0
53756,33622,29,1,110.56,0.0
53757,33622,9,1,508.85,0.0
53758,33623,186,2,468.8,0.0
53759,33624,247,1,200.26,0.0
53760,33624,430,1,219.33,0.0
53761,33625,362,1,272.29,0.0
53762,33625,123,1,199.18,0.0
53763,33626,60,1,202.34,0.0
53764,33627,19,1,1324.61,0.0
53765,33628,410,2,92.74,0.0
53766,33629,255,1,296.01,0.0
53767,33630,434,1,242.32,0.0
53768,33631,307,2,284.09,0.0
53769,33632,502,1,268.93,0.0
53770,33632,241,1,531.7,0.0
53771,33632,190,2,109.5,0.0
53772,33632,188,2,108.34,0.0
53773,33633,514,1,207.12,0.0
53774,33634,311,5,108.25,0.0
53775,33635,94,2,335.85,33.59
53776,33635,292,1,15.55,0.0
53777,33636,23,1,50.11,7.52
53778,33637,339,1,1927.05,0.0
53779,33637,441,1,91.69,0.0
53780,33638,159,1,1273.72,0.0
53781,33639,24,1,123.54,0.0
53782,33640,230,1,235.41,0.0
53783,33640,61,1,539.53,0.0
53784,33641,465,2,1849.88,0.0
53785,33642,173,1,299.99,0.0
53786,33642,140,1,857.18,0.0
53787,33642,19,1,1324.61,0.0
53788,33643,388,1,141.62,0.0
53789,33644,413,1,1077.42,0.0
53790,33644,381,2,129.15,0.0
53791,33645,314,1,1381.68,0.0
53792,33645,76,1,136.85,0.0
53793,33646,485,2,569.96,0.0
53794,33647,95,2,886.72,0.0
53795,33648,412,1,1485.78,0.0
53796,33649,307,1,284.09,0.0
53797,33649,88,2,594.16,29.71
53798,33650,79,1,75.92,0.0
53799,33650,14,1,243.37,0.0
53800,33651,34,1,104.99,0.0
53801,33651,397,1,116.64,17.5
53802,33652,65,1,15.03,0.0
53803,33652,399,3,170.35,0.0
53804,33652,508,1,947.3,47.37
53805,33653,463,1,358.68,0.0
53806,33654,67,1,254.07,0.0
53807,33655,99,1,652.3,0.0
53808,33655,110,1,579.6,0.0
53809,33656,166,1,391.26,0.0
53810,33656,483,1,599.9,0.0
53811,33656,84,1,1119.67,0.0
53812,33656,499,1,52.03,5.2
53813,33657,343,1,198.03,0.0
53814,33657,355,2,1351.55,0.0
53815,33658,13,1,1587.28,0.0
53816,33658,264,1,204.87,0.0
53817,33659,401,2,226.67,0.0
53818,33660,476,1,187.23,0.0
53819,33660,417,1,468.79,0.0
53820,33661,187,2,243.92,0.0
53821,33662,141,1,180.92,18.09
53822,33662,248,1,195.95,0.0
53823,33662,121,2,251.86,0.0
53824,33663,9,1,508.85,0.0
53825,33663,179,2,185.34,0.0
53826,33663,83,1,84.4,0.0
53827,33664,253,1,186.94,0.0
53828,33664,464,1,553.21,0.0
53829,33665,239,1,166.69,0.0
53830,33666,44,1,1465.38,219.81
53831,33667,51,1,270.15,0.0
53832,33667,513,2,241.2,0.0
53833,33668,514,2,207.12,0.0
53834,33668,326,2,844.1,0.0
53835,33669,64,1,140.23,0.0
53836,33670,348,1,156.95,0.0
53837,33671,332,1,330.57,0.0
53838,33671,129,1,1368.16,136.82
53839,33672,93,2,174.97,0.0
53840,33673,422,2,479.28,0.0
53841,33674,61,1,539.53,0.0
53842,33675,84,1,1119.67,0.0
53843,33675,448,1,798.72,79.87
53844,33676,228,1,324.51,0.0
53845,33677,122,3,815.9,0.0
53846,33677,383,1,195.02,19.5
53847,33678,12,2,364.11,0.0
53848,33679,204,1,431.53,0.0
53849,33680,405,2,168.48,8.42
53850,33680,10,1,274.98,0.0
53851,33681,283,1,439.44,0.0
53852,33682,480,1,31.63,0.0
53853,33683,463,2,358.68,0.0
53854,33684,400,1,110.47,0.0
53855,33685,441,2,91.69,0.0
53856,33685,6,2,885.05,0.0
53857,33685,96,1,35.17,0.0
53858,33686,436,1,156.96,0.0
53859,33687,494,2,1101.84,55.09
53860,33688,234,1,103.31,0.0
53861,33688,206,1,565.15,0.0
53862,33688,239,1,166.69,0.0
53863,33689,446,3,776.05,0.0
53864,33689,412,1,1485.78,0.0
53865,33690,201,2,408.18,0.0
53866,33691,166,2,391.26,0.0
53867,33691,332,1,330.57,0.0
53868,33692,98,1,224.34,0.0
53869,33693,200,1,1425.54,0.0
53870,33693,90,1,228.04,0.0
53871,33693,81,1,984.79,0.0
53872,33693,359,1,912.64,0.0
53873,33694,318,1,233.78,0.0
53874,33695,111,1,1822.23,0.0
53875,33695,130,1,481.08,0.0
53876,33696,174,1,99.92,0.0
53877,33697,378,1,52.26,0.0
53878,33697,139,1,483.87,24.19
53879,33698,226,1,908.87,0.0
53880,33699,135,1,205.13,0.0
53881,33699,317,1,297.07,0.0
53882,33700,391,1,80.78,0.0
53883,33701,343,1,198.03,0.0
53884,33701,226,1,908.87,0.0
53885,33702,51,1,270.15,0.0
53886,33702,283,1,439.44,0.0
53887,33703,394,2,81.38,0.0
53888,33703,98,3,224.34,0.0
53889,33704,465,1,1849.88,0.0
53890,33705,427,2,124.34,0.0
53891,33705,287,1,242.54,0.0
53892,33706,367,1,258.13,25.81
53893,33707,63,2,29.34,0.0
53894,33708,204,1,431.53,0.0
53895,33709,146,1,263.6,39.54
53896,33710,315,1,176.42,0.0
53897,33710,234,1,103.31,10.33
53898,33710,207,3,830.43,0.0
53899,33711,228,1,324.51,0.0
53900,33712,462,1,101.46,0.0
53901,33713,446,1,776.05,0.0
53902,33713,34,1,104.99,0.0
53903,33714,450,1,52.87,0.0
53904,33714,238,3,190.79,0.0
53905,33715,228,1,324.51,0.0
53906,33716,454,1,296.08,0.0
53907,33716,61,1,539.53,0.0
53908,33717,281,2,491.09,73.66
53909,33718,147,1,220.65,0.0
53910,33719,393,1,218.45,0.0
53911,33719,287,1,242.54,0.0
53912,33720,364,1,203.93,0.0
53913,33721,402,1,1139.51,0.0
53914,33722,352,1,302.89,0.0
53915,33723,45,1,174.75,0.0
53916,33724,368,1,137.41,0.0
53917,33724,425,1,179.91,0.0
53918,33725,434,1,242.32,12.12
53919,33725,449,1,311.08,31.11
53920,33726,388,2,141.62,0.0
53921,33727,42,1,48.7,0.0
53922,33727,461,1,501.33,0.0
53923,33728,388,1,141.62,0.0
53924,33728,324,2,642.48,0.0
53925,33729,157,2,927.61,0.0
53926,33729,446,1,776.05,77.61
53927,33730,213,1,163.18,0.0
53928,33731,339,1,1927.05,0.0
53929,33732,16,2,1011.27,0.0
53930,33733,154,1,1339.26,0.0
53931,33734,186,1,468.8,0.0
53932,33734,259,1,76.16,0.0
53933,33734,308,2,1700.62,0.0
53934,33735,158,2,53.58,0.0
53935,33736,263,1,224.71,0.0
53936,33737,332,2,330.57,0.0
53937,33738,89,1,149.19,0.0
53938,33739,287,1,242.54,0.0
53939,33739,161,1,388.77,0.0
53940,33740,165,2,189.12,0.0
53941,33740,102,2,104.46,5.22
53942,33740,475,1,340.49,0.0
53943,33741,227,1,580.96,0.0
53944,33742,121,3,251.86,0.0
53945,33742,179,2,185.34,9.27
53946,33743,4,1,47.32,0.0
53947,33743,83,1,84.4,0.0
53948,33743,501,3,1269.81,0.0
53949,33744,219,1,308.99,0.0
53950,33745,12,3,364.11,0.0
53951,33746,445,1,10.66,0.0
53952,33747,468,2,247.46,0.0
53953,33747,247,1,200.26,0.0
53954,33748,510,1,592.56,0.0
53955,33749,60,1,202.34,0.0
53956,33750,389,1,444.9,0.0
53957,33751,457,2,301.96,15.1
53958,33752,282,1,394.05,0.0
53959,33753,490,1,426.51,0.0
53960,33753,415,1,312.97,0.0
53961,33754,441,1,91.69,0.0
53962,33754,292,1,15.55,0.0
53963,33754,252,3,173.27,17.33
53964,33754,157,2,927.61,0.0
53965,33755,25,1,55.16,0.0
53966,33756,7,1,92.06,0.0
53967,33756,335,1,1392.65,139.27
53968,33757,19,1,1324.61,0.0
53969,33757,166,1,391.26,0.0
53970,33758,391,1,80.78,0.0
53971,33758,384,1,850.96,0.0
53972,33759,78,1,265.91,0.0
53973,33760,408,1,41.73,0.0
53974,33761,471,1,142.59,0.0
53975,33761,119,1,143.57,0.0
53976,33761,21,2,138.16,0.0
53977,33761,405,2,168.48,0.0
53978,33762,22,3,148.79,0.0
53979,33762,462,1,101.46,0.0
53980,33762,164,1,132.9,0.0
53981,33762,154,1,1339.26,0.0
53982,33763,423,1,129.25,0.0
53983,33764,315,1,176.42,0.0
53984,33764,292,1,15.55,0.0
53985,33764,174,1,99.92,0.0
53986,33765,492,1,265.16,0.0
53987,33765,282,1,394.05,0.0
53988,33766,159,1,1273.72,0.0
53989,33766,95,2,886.72,0.0
53990,33767,507,1,268.83,0.0
53991,33767,189,1,223.09,0.0
53992,33767,128,1,293.46,44.02
53993,33768,179,2,185.34,0.0
53994,33768,263,2,224.71,0.0
53995,33768,383,1,195.02,0.0
53996,33769,493,1,575.29,0.0
53997,33770,280,1,204.28,0.0
53998,33770,80,1,796.69,0.0
53999,33771,79,1,75.92,0.0
54000,33772,255,1,296.01,0.0
54001,33772,228,1,324.51,0.0
54002,33773,347,1,496.3,0.0
54003,33773,108,1,1044.57,0.0
54004,33774,8,1,138.19,0.0
54005,33775,392,1,236.04,0.0
54006,33776,218,2,1925.93,0.0
54007,33776,255,2,296.01,0.0
54008,33776,180,5,206.01,0.0
54009,33777,451,2,53.5,0.0
54010,33777,344,1,535.44,0.0
54011,33778,61,1,539.53,0.0
54012,33778,390,1,292.65,0.0
54013,33778,483,1,599.9,0.0
54014,33779,400,1,110.47,0.0
54015,33779,320,2,44.6,0.0
54016,33779,336,1,1058.14,0.0
54017,33780,459,1,997.44,0.0
54018,33780,496,2,930.61,0.0
54019,33781,263,1,224.71,0.0
54020,33782,129,2,1368.16,0.0
54021,33783,239,1,166.69,0.0
54022,33784,44,2,1465.38,0.0
54023,33785,381,1,129.15,0.0
54024,33785,378,1,52.26,0.0
54025,33786,329,3,1021.33,0.0
54026,33787,67,1,254.07,0.0
54027,33788,136,1,1481.85,0.0
54028,33788,164,1,132.9,13.29
54029,33789,83,1,84.4,0.0
54030,33790,366,1,180.68,0.0
54031,33791,136,1,1481.85,0.0
54032,33792,268,1,742.52,0.0
54033,33793,351,2,141.79,0.0
54034,33794,452,1,85.5,0.0
54035,33794,247,1,200.26,0.0
54036,33794,463,1,358.68,0.0
54037,33795,189,1,223.09,0.0
54038,33796,247,1,200.26,0.0
54039,33797,120,1,1985.49,0.0
54040,33797,74,1,283.14,0.0
54041,33798,157,2,927.61,0.0
54042,33799,1,1,162.04,0.0
54043,33799,285,1,201.64,0.0
54044,33799,470,3,1026.02,0.0
54045,33800,470,1,1026.02,0.0
54046,33801,101,1,169.76,0.0
54047,33801,148,1,917.03,0.0
54048,33802,248,1,195.95,0.0
54049,33803,415,1,312.97,0.0
54050,33804,115,1,422.52,0.0
54051,33805,333,1,126.15,0.0
54052,33806,503,2,847.57,0.0
54053,33807,157,2,927.61,0.0
54054,33808,113,1,383.54,0.0
54055,33808,466,1,167.81,0.0
54056,33808,519,1,1247.58,0.0
54057,33808,350,1,454.87,0.0
54058,33809,336,1,1058.14,0.0
54059,33810,451,2,53.5,0.0
54060,33810,47,1,521.32,0.0
54061,33811,454,1,296.08,0.0
54062,33811,78,1,265.91,0.0
54063,33811,37,1,1118.65,0.0
54064,33811,289,1,164.37,0.0
54065,33812,199,2,158.47,0.0
54066,33812,292,1,15.55,0.0
54067,33813,92,1,10.64,0.0
54068,33813,241,1,531.7,0.0
54069,33814,56,1,1639.57,0.0
54070,33814,464,3,553.21,0.0
54071,33815,357,1,145.61,0.0
54072,33816,308,1,1700.62,0.0
54073,33816,86,1,177.38,0.0
54074,33817,229,3,135.82,0.0
54075,33818,137,2,949.66,142.45
54076,33819,180,1,206.01,0.0
54077,33819,92,1,10.64,0.53
54078,33820,39,1,1087.16,0.0
54079,33820,127,1,746.64,0.0
54080,33821,360,1,240.68,0.0
54081,33822,460,1,862.26,0.0
54082,33822,59,1,217.66,21.77
54083,33823,53,1,1030.5,0.0
54084,33823,229,3,135.82,0.0
54085,33824,448,1,798.72,0.0
54086,33825,400,1,110.47,0.0
54087,33826,217,1,95.98,0.0
54088,33827,15,1,21.44,0.0
54089,33828,136,1,1481.85,0.0
54090,33828,345,1,1161.15,0.0
54091,33829,453,1,419.18,0.0
54092,33830,177,1,925.17,0.0
54093,33831,320,1,44.6,0.0
54094,33832,283,2,439.44,0.0
54095,33833,401,1,226.67,0.0
54096,33833,177,1,925.17,0.0
54097,33834,47,1,521.32,0.0
54098,33834,376,1,434.06,0.0
54099,33834,330,1,995.39,0.0
54100,33835,387,2,212.08,0.0
54101,33835,16,1,1011.27,151.69
54102,33836,144,1,334.45,0.0
54103,33837,438,1,17.51,0.0
54104,33838,138,1,960.35,0.0
54105,33838,386,2,125.61,0.0
54106,33838,423,1,129.25,0.0
54107,33838,495,1,102.62,0.0
54108,33839,422,1,479.28,0.0
54109,33839,41,2,331.59,0.0
54110,33840,495,3,102.62,0.0
54111,33840,7,1,92.06,0.0
54112,33840,81,3,984.79,0.0
54113,33841,469,2,334.65,0.0
54114,33841,215,1,166.94,0.0
54115,33842,281,2,491.09,0.0
54116,33842,503,1,847.57,0.0
54117,33843,13,1,1587.28,0.0
54118,33843,505,1,775.65,0.0
54119,33844,244,1,13.38,0.0
54120,33845,134,2,31.94,0.0
54121,33845,13,1,1587.28,0.0
54122,33846,113,1,383.54,0.0
54123,33847,314,1,1381.68,0.0
54124,33848,363,1,142.39,0.0
54125,33848,114,2,1496.25,0.0
54126,33848,229,1,135.82,0.0
54127,33848,361,1,925.04,0.0
54128,33849,301,1,346.88,0.0
54129,33849,132,2,140.07,0.0
54130,33849,362,1,272.29,0.0
54131,33850,244,1,13.38,0.0
54132,33851,302,1,844.35,0.0
54133,33851,29,1,110.56,0.0
54134,33852,242,1,308.71,15.44
54135,33853,1,1,162.04,0.0
54136,33854,324,2,642.48,0.0
54137,33855,145,1,1626.36,243.95
54138,33856,298,1,452.84,0.0
54139,33857,236,1,200.92,0.0
54140,33858,513,1,241.2,0.0
54141,33859,344,2,535.44,0.0
54142,33859,217,1,95.98,0.0
54143,33860,405,1,168.48,0.0
54144,33861,359,1,912.64,0.0
54145,33861,494,1,1101.84,0.0
54146,33861,513,1,241.2,0.0
54147,33862,180,1,206.01,0.0
54148,33863,152,1,274.03,13.7
54149,33864,304,1,18.53,0.0
54150,33864,19,1,1324.61,0.0
54151,33865,108,1,1044.57,0.0
54152,33865,143,1,91.34,0.0
54153,33866,476,1,187.23,0.0
54154,33866,371,1,143.21,0.0
54155,33866,270,2,121.9,0.0
54156,33867,101,2,169.76,0.0
54157,33868,174,3,99.92,5.0
54158,33869,23,1,50.11,2.51
54159,33869,162,1,1141.94,0.0
54160,33870,399,1,170.35,0.0
54161,33871,401,1,226.67,0.0
54162,33871,186,1,468.8,0.0
54163,33872,151,2,541.0,0.0
54164,33873,405,1,168.48,0.0
54165,33874,165,1,189.12,0.0
54166,33875,180,1,206.01,0.0
54167,33876,113,1,383.54,0.0
54168,33876,145,1,1626.36,0.0
54169,33877,13,1,1587.28,0.0
54170,33878,394,1,81.38,0.0
54171,33879,431,2,416.46,0.0
54172,33880,256,1,248.29,0.0
54173,33880,39,1,1087.16,0.0
54174,33881,11,1,103.73,0.0
54175,33881,415,2,312.97,0.0
54176,33881,153,1,260.23,0.0
54177,33881,431,1,416.46,0.0
54178,33882,321,1,74.94,0.0
54179,33883,21,1,138.16,0.0
54180,33884,130,1,481.08,0.0
54181,33884,63,1,29.34,1.47
54182,33885,34,1,104.99,0.0
54183,33886,252,1,173.27,0.0
54184,33887,411,1,930.64,0.0
54185,33887,85,1,476.04,0.0
54186,33888,343,2,198.03,0.0
54187,33889,455,1,514.09,0.0
54188,33889,384,1,850.96,0.0
54189,33890,452,1,85.5,0.0
54190,33891,132,2,140.07,14.01
54191,33891,83,1,84.4,12.66
54192,33892,50,1,252.44,0.0
54193,33893,189,1,223.09,33.46
54194,33894,404,1,548.27,0.0
54195,33895,208,1,207.87,0.0
54196,33895,44,2,1465.38,0.0
54197,33896,385,1,100.37,0.0
54198,33897,330,1,995.39,0.0
54199,33898,236,1,200.92,30.14
54200,33899,230,1,235.41,0.0
54201,33899,442,1,403.77,0.0
54202,33900,47,1,521.32,0.0
54203,33901,398,1,138.65,0.0
54204,33901,260,1,253.65,0.0
54205,33902,88,1,594.16,0.0
54206,33903,448,2,798.72,0.0
54207,33904,332,1,330.57,0.0
54208,33904,370,1,91.07,0.0
54209,33905,462,1,101.46,10.15
54210,33905,408,1,41.73,0.0
54211,33906,30,1,192.09,0.0
54212,33906,333,1,126.15,0.0
54213,33907,235,1,247.69,0.0
54214,33908,164,1,132.9,0.0
54215,33909,290,1,73.08,0.0
54216,33910,294,2,111.06,0.0
54217,33911,330,1,995.39,0.0
54218,33912,93,1,174.97,0.0
54219,33912,274,3,208.53,0.0
54220,33913,494,1,1101.84,0.0
54221,33914,32,1,1355.3,0.0
54222,33915,188,2,108.34,0.0
54223,33915,171,1,365.12,0.0
54224,33916,500,1,309.09,0.0
54225,33916,126,1,339.04,0.0
54226,33916,46,1,424.79,0.0
54227,33916,450,1,52.87,0.0
54228,33917,54,1,350.82,35.08
54229,33918,377,1,205.91,0.0
54230,33918,410,1,92.74,0.0
54231,33919,126,1,339.04,0.0
54232,33919,289,1,164.37,0.0
54233,33920,263,1,224.71,0.0
54234,33921,519,1,1247.58,0.0
54235,33922,138,1,960.35,0.0
54236,33922,143,1,91.34,0.0
54237,33923,259,1,76.16,0.0
54238,33923,415,1,312.97,0.0
54239,33923,375,3,306.63,0.0
54240,33923,193,1,114.81,0.0
54241,33924,137,2,949.66,94.97
54242,33924,259,1,76.16,0.0
54243,33925,318,1,233.78,0.0
54244,33926,84,2,1119.67,0.0
54245,33927,284,1,1396.36,0.0
54246,33928,450,1,52.87,0.0
54247,33928,274,1,208.53,0.0
54248,33929,238,1,190.79,0.0
54249,33930,498,2,666.77,0.0
54250,33931,236,3,200.92,0.0
54251,33932,121,1,251.86,0.0
54252,33933,445,1,10.66,1.6
54253,33934,429,1,257.15,0.0
54254,33935,87,2,578.63,0.0
54255,33936,433,1,179.01,0.0
54256,33936,385,1,100.37,5.02
54257,33937,46,1,424.79,0.0
54258,33938,149,1,42.51,0.0
54259,33939,65,1,15.03,0.0
54260,33939,337,1,137.32,0.0
54261,33940,161,1,388.77,0.0
54262,33941,221,1,647.74,0.0
54263,33942,56,1,1639.57,0.0
54264,33942,76,2,136.85,0.0
54265,33943,128,1,293.46,0.0
54266,33944,5,2,1463.52,0.0
54267,33945,445,1,10.66,1.07
54268,33945,372,1,188.86,0.0
54269,33946,22,1,148.79,22.32
54270,33946,358,1,11.53,0.0
54271,33946,97,3,299.88,0.0
54272,33946,110,1,579.6,0.0
54273,33947,109,2,895.69,0.0
54274,33947,88,1,594.16,29.71
54275,33947,225,1,1045.88,0.0
54276,33948,408,1,41.73,0.0
54277,33948,350,2,454.87,0.0
54278,33949,516,1,569.41,0.0
54279,33949,143,1,91.34,0.0
54280,33949,438,1,17.51,0.0
54281,33950,218,1,1925.93,0.0
54282,33950,172,1,614.12,0.0
54283,33950,78,1,265.91,0.0
54284,33950,278,1,311.29,0.0
54285,33951,69,2,128.06,0.0
54286,33952,349,1,49.32,0.0
54287,33952,114,2,1496.25,0.0
54288,33953,304,2,18.53,0.0
54289,33953,31,1,311.65,0.0
54290,33954,315,1,176.42,0.0
54291,33955,255,1,296.01,0.0
54292,33956,176,1,193.89,0.0
54293,33956,496,1,930.61,0.0
54294,33957,6,1,885.05,0.0
54295,33958,423,1,129.25,0.0
54296,33959,480,1,31.63,0.0
54297,33960,205,3,132.1,0.0
54298,33960,437,1,267.74,0.0
54299,33960,53,1,1030.5,0.0
54300,33960,177,1,925.17,0.0
54301,33961,315,1,176.42,8.82
54302,33962,230,1,235.41,23.54
54303,33963,517,1,951.77,0.0
54304,33964,236,1,200.92,0.0
54305,33965,397,2,116.64,0.0
54306,33966,462,1,101.46,0.0
54307,33966,296,3,162.47,0.0
54308,33967,350,1,454.87,0.0
54309,33968,335,1,1392.65,0.0
54310,33968,7,1,92.06,0.0
54311,33969,310,1,249.44,0.0
54312,33970,149,1,42.51,0.0
54313,33971,10,1,274.98,0.0
54314,33971,174,2,99.92,0.0
54315,33971,164,1,132.9,0.0
54316,33972,23,1,50.11,0.0
54317,33973,339,1,1927.05,0.0
54318,33973,166,1,391.26,0.0
54319,33974,142,1,1285.81,128.58
54320,33974,108,1,1044.57,0.0
54321,33974,39,1,1087.16,0.0
54322,33975,192,1,1867.74,0.0
54323,33976,319,1,281.62,0.0
54324,33977,387,1,212.08,0.0
54325,33977,331,1,48.36,0.0
54326,33978,40,2,195.49,0.0
54327,33979,253,1,186.94,0.0
54328,33979,118,1,316.91,0.0
54329,33980,388,1,141.62,0.0
54330,33980,213,1,163.18,0.0
54331,33981,256,1,248.29,0.0
54332,33981,96,1,35.17,0.0
54333,33982,168,1,587.5,0.0
54334,33983,113,1,383.54,0.0
54335,33984,334,1,296.55,0.0
54336,33985,403,2,111.61,0.0
54337,33986,49,1,221.82,0.0
54338,33987,351,1,141.79,0.0
54339,33988,486,1,1731.93,0.0
54340,33989,472,2,1008.54,0.0
54341,33989,270,1,121.9,0.0
54342,33989,492,1,265.16,0.0
54343,33990,122,1,815.9,81.59
54344,33991,236,1,200.92,0.0
54345,33991,65,1,15.03,0.0
54346,33992,25,1,55.16,0.0
54347,33992,389,1,444.9,66.73
54348,33992,517,1,951.77,95.18
54349,33992,230,1,235.41,35.31
54350,33993,406,1,262.73,0.0
54351,33993,465,1,1849.88,0.0
54352,33994,398,1,138.65,0.0
54353,33995,305,1,589.34,0.0
54354,33995,7,1,92.06,0.0
54355,33996,85,1,476.04,0.0
54356,33996,378,1,52.26,0.0
54357,33997,52,1,314.13,0.0
54358,33998,57,1,246.14,12.31
54359,33999,343,1,198.03,0.0
54360,34000,212,3,906.08,0.0
54361,34000,178,1,22.52,0.0
54362,34000,210,1,234.34,0.0
54363,34001,63,1,29.34,0.0
54364,34002,122,1,815.9,0.0
54365,34002,273,1,129.83,0.0
54366,34003,355,1,1351.55,0.0
54367,34003,457,1,301.96,0.0
54368,34003,289,1,164.37,0.0
54369,34004,444,1,214.59,0.0
54370,34004,191,1,56.6,5.66
54371,34005,367,1,258.13,0.0
54372,34006,473,1,1488.69,0.0
54373,34007,180,1,206.01,0.0
54374,34007,216,1,303.6,0.0
54375,34007,188,1,108.34,0.0
54376,34008,84,1,1119.67,0.0
54377,34008,313,1,934.45,0.0
54378,34009,280,1,204.28,0.0
54379,34010,375,1,306.63,0.0
54380,34010,434,2,242.32,0.0
54381,34011,445,1,10.66,0.0
54382,34012,322,2,93.66,0.0
54383,34013,457,1,301.96,0.0
54384,34014,186,1,468.8,0.0
54385,34015,355,1,1351.55,135.16
54386,34016,137,3,949.66,0.0
54387,34017,409,1,420.5,0.0
54388,34018,47,2,521.32,0.0
54389,34019,283,1,439.44,0.0
54390,34019,131,1,533.54,0.0
54391,34019,361,1,925.04,0.0
54392,34020,509,1,178.65,0.0
54393,34020,33,1,110.61,0.0
54394,34020,133,1,126.66,0.0
54395,34021,509,2,178.65,26.8
54396,34021,278,2,311.29,0.0
54397,34022,483,1,599.9,89.98
54398,34022,385,2,100.37,15.06
54399,34022,485,1,569.96,0.0
54400,34023,471,1,142.59,0.0
54401,34023,459,1,997.44,0.0
54402,34024,226,1,908.87,0.0
54403,34024,108,2,1044.57,0.0
54404,34024,112,1,159.58,0.0
54405,34025,309,1,211.97,0.0
54406,34026,261,1,333.06,0.0
54407,34026,468,2,247.46,0.0
54408,34027,379,1,864.32,0.0
54409,34028,461,1,501.33,0.0
54410,34028,360,1,240.68,0.0
54411,34029,32,1,1355.3,135.53
54412,34029,244,1,13.38,0.0
54413,34029,236,1,200.92,20.09
54414,34030,26,1,111.25,0.0
54415,34031,63,1,29.34,0.0
54416,34031,183,1,227.41,0.0
54417,34031,444,1,214.59,0.0
54418,34032,425,3,179.91,0.0
54419,34033,303,1,1299.29,0.0
54420,34034,397,1,116.64,0.0
54421,34035,213,1,163.18,0.0
54422,34036,160,1,126.58,0.0
54423,34037,352,1,302.89,0.0
54424,34037,174,1,99.92,0.0
54425,34038,374,3,197.66,0.0
54426,34038,114,5,1496.25,0.0
54427,34038,402,1,1139.51,0.0
54428,34038,53,1,1030.5,0.0
54429,34039,223,1,1653.24,0.0
54430,34039,122,1,815.9,81.59
54431,34040,508,1,947.3,0.0
54432,34041,312,1,396.57,0.0
54433,34041,223,1,1653.24,0.0
54434,34042,498,1,666.77,33.34
54435,34042,383,2,195.02,0.0
54436,34043,496,1,930.61,0.0
54437,34044,443,1,37.36,0.0
54438,34045,188,1,108.34,0.0
54439,34045,474,3,469.97,0.0
54440,34045,258,1,121.12,0.0
54441,34046,141,1,180.92,0.0
54442,34047,229,1,135.82,0.0
54443,34047,94,1,335.85,0.0
54444,34048,258,1,121.12,0.0
54445,34048,188,1,108.34,5.42
54446,34049,22,1,148.79,0.0
54447,34049,217,1,95.98,0.0
54448,34049,386,1,125.61,0.0
54449,34050,122,1,815.9,0.0
54450,34050,447,3,730.03,0.0
54451,34050,247,2,200.26,0.0
54452,34051,28,2,979.0,0.0
54453,34052,234,1,103.31,0.0
54454,34053,83,1,84.4,0.0
54455,34054,450,1,52.87,0.0
54456,34054,121,1,251.86,0.0
54457,34055,85,2,476.04,0.0
54458,34056,216,1,303.6,0.0
54459,34056,319,1,281.62,0.0
54460,34057,444,1,214.59,0.0
54461,34058,200,1,1425.54,0.0
54462,34059,342,1,223.29,0.0
54463,34060,395,1,158.25,0.0
54464,34061,56,1,1639.57,0.0
54465,34061,128,1,293.46,44.02
54466,34062,45,1,174.75,0.0
54467,34063,220,1,442.06,0.0
54468,34064,227,1,580.96,0.0
54469,34064,296,2,162.47,0.0
54470,34065,344,1,535.44,0.0
54471,34065,47,1,521.32,0.0
54472,34066,387,1,212.08,0.0
54473,34066,110,1,579.6,0.0
